Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,antisymmetric property,attached_to,database_cross_reference,definition,depicts,has_obo_format_version,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#default-relationship-id-prefix,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#namespace-id-rule,http://www.geneontology.org/formats/oboInOwl#remark,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,integral_part_of,part_of
http://purl.obolibrary.org/obo/HAO_0001935,interantennal area,,The area that is delimited dorsally by the antennal scrobes.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is delimited dorsally by the antennal scrobes.,,,,http://purl.obolibrary.org/obo/HAO_0001044,,http://purl.obolibrary.org/obo/HAO_0001044,,,,,HAO:0001935,,,,interantennal area,,HAO:0001935,,
http://purl.obolibrary.org/obo/HAO_0002257,metanoto-metapectal-propodeal conjunctiva,,The conjunctiva that extends between the metanotum and the metapectal-propodeal complex.,false,,,http://purl.obolibrary.org/obo/HAO_0000221,,,,The conjunctiva that extends between the metanotum and the metapectal-propodeal complex.,,,,http://purl.obolibrary.org/obo/HAO_0000576,,http://purl.obolibrary.org/obo/HAO_0000576,,,,,HAO:0002257,,,,metanoto-metapectal-propodeal conjunctiva,,HAO:0002257,,
http://purl.obolibrary.org/obo/HAO_0000265,dorsal profurcal lamella,,The ridge that extends dorsally on the profurcal arm and corresponds to the site of origin of the dorsal and ventral profurco-postoccipital muscles.,false,,,http://purl.obolibrary.org/obo/HAO_0000899,,,,The ridge that extends dorsally on the profurcal arm and corresponds to the site of origin of the dorsal and ventral profurco-postoccipital muscles.,,,,http://purl.obolibrary.org/obo/HAO_0000825,,http://purl.obolibrary.org/obo/HAO_0000825,,,,,HAO:0000265,,,,dorsal profurcal lamella,,HAO:0000265,,
http://purl.obolibrary.org/obo/HAO_0002268,head width,,The anatomical line that is the longest horizontal diameter of the cranium in frontal view.,false,,,http://purl.obolibrary.org/obo/HAO_0000008,,,,The anatomical line that is the longest horizontal diameter of the cranium in frontal view.,,,CW,,,,,,,,HAO:0002268,,,,head width,,HAO:0002268,,
http://purl.obolibrary.org/obo/HAO_0001858,mesotrochantellus,,The trochantellus that is located on the mid femur.,false,,,http://purl.obolibrary.org/obo/HAO_0001033,,,,The trochantellus that is located on the mid femur.,,,,http://purl.obolibrary.org/obo/HAO_0001131,,http://purl.obolibrary.org/obo/HAO_0001131,,,,,HAO:0001858,,,,mesotrochantellus,,HAO:0001858,,
http://purl.obolibrary.org/obo/HAO_0000959,stylet,,Synonymous with HAO:0000928.,true,,,,,,,,,,,,,,,,,,HAO:0000959,,,Synonymous with HAO:0000928.,stylet,true,HAO:0000959,,
http://purl.obolibrary.org/obo/HAO_0000103,antennal rim,,The rim that surrounds the antennal foramen.,false,,,http://purl.obolibrary.org/obo/HAO_0000900,,,,The rim that surrounds the antennal foramen.,,,torulus|antennal socket|antennal sclerite,http://purl.obolibrary.org/obo/HAO_0000397,,http://purl.obolibrary.org/obo/HAO_0000397,,,,,HAO:0000103,,,,antennal rim,,HAO:0000103,,
http://purl.obolibrary.org/obo/HAO_0002280,posterolateral mesoscutellar carina,,The carina on the posterodorsal mesoscutellum that is dorsally convex.,false,,,http://purl.obolibrary.org/obo/HAO_0000188,,,,The carina on the posterodorsal mesoscutellum that is dorsally convex.,,,,http://purl.obolibrary.org/obo/HAO_0000574,,http://purl.obolibrary.org/obo/HAO_0000574,,,,,HAO:0002280,,,,posterolateral mesoscutellar carina,,HAO:0002280,,
http://purl.obolibrary.org/obo/HAO_0001556,intrinsic muscle of the harpe,,The male genitalia muscle that arises from the proximal margin of the lateral surface of the harpe and inserts proximally on the median surface of the harpe.,false,,,http://purl.obolibrary.org/obo/HAO_0001392,,http://purl.obolibrary.org/obo/HAO_0000395,,The male genitalia muscle that arises from the proximal margin of the lateral surface of the harpe and inserts proximally on the median surface of the harpe.,,,,,,,,,,,HAO:0001556,,,,intrinsic muscle of the harpe,,HAO:0001556,,
http://purl.obolibrary.org/obo/HAO_0002291,posterior part of pronotal plate,,The area of the pronotal plate that is posterior to the pronotal foveae.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area of the pronotal plate that is posterior to the pronotal foveae.,,,,http://purl.obolibrary.org/obo/HAO_0000838,,http://purl.obolibrary.org/obo/HAO_0000838,,,,,HAO:0002291,,,,posterior part of pronotal plate,,HAO:0002291,,
http://purl.obolibrary.org/obo/HAO_0001567,hind wing base,,The wing base that is located in the hind wing.,false,,,http://purl.obolibrary.org/obo/HAO_0001090,,,,The wing base that is located in the hind wing.,,,,http://purl.obolibrary.org/obo/HAO_0000630,,http://purl.obolibrary.org/obo/HAO_0000630,,,,,HAO:0001567,,,,hind wing base,,HAO:0001567,,
http://purl.obolibrary.org/obo/HAO_0000441,intervolsellal muscle,,The male genitalia muscle that connects the proximal part of parossiculi.,false,,,http://purl.obolibrary.org/obo/HAO_0001392,,http://purl.obolibrary.org/obo/HAO_0000703,,The male genitalia muscle that connects the proximal part of parossiculi.,,,,,,,,,,,HAO:0000441,,,,intervolsellal muscle,,HAO:0000441,,
http://purl.obolibrary.org/obo/HAO_0002233,paraglossal annulus,,The anatomical cluster of the paraglossa that is composed of connected annular hairs.,false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,The anatomical cluster of the paraglossa that is composed of connected annular hairs.,,,,http://purl.obolibrary.org/obo/HAO_0000686,,http://purl.obolibrary.org/obo/HAO_0000686,,,,,HAO:0002233,,,,paraglossal annulus,,HAO:0002233,,
http://purl.obolibrary.org/obo/HAO_0001509,episternal foveae,,The row of impressions that is located on the anteroventral edge of the mesopleuron and is correspond to the site of origin of the mesopleuro-mesobasalar muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000902,,,,The row of impressions that is located on the anteroventral edge of the mesopleuron and is correspond to the site of origin of the mesopleuro-mesobasalar muscle.,,,sternaulus,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0001509,,,,episternal foveae,,HAO:0001509,,
http://purl.obolibrary.org/obo/HAO_0000452,labiomaxillary complex,,The anatomical cluster that is composed of the labium and maxillae.,false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,The anatomical cluster that is composed of the labium and maxillae.,,,labio-maxillary complex|maxillo-labial complex|proboscis|maxillo-labial apparatus,http://purl.obolibrary.org/obo/HAO_0000639,,http://purl.obolibrary.org/obo/HAO_0000639,,,,,HAO:0000452,,,,labiomaxillary complex,,HAO:0000452,,
http://purl.obolibrary.org/obo/HAO_0001428,acetabular carina,,The area that is located on the epicnemial carina posterior to the site of origin of the omaulus.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located on the epicnemial carina posterior to the site of origin of the omaulus.,,,,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0001428,,,,acetabular carina,,HAO:0001428,,
http://purl.obolibrary.org/obo/HAO_0001217,subomaulus,,The area that is located on the epicnemial carina anteriorly of the site of origin of the omaulus.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located on the epicnemial carina anteriorly of the site of origin of the omaulus.,,,,http://purl.obolibrary.org/obo/HAO_0000292,,http://purl.obolibrary.org/obo/HAO_0000292,,,,,HAO:0001217,,,,subomaulus,,HAO:0001217,,
http://purl.obolibrary.org/obo/HAO_0002141,coeloconic sensillum of the galea,,The coeloconic sensillum that is located on the medial surface of the galeo-lacinial complex distal to the base of the lacinial lobe.,false,,,http://purl.obolibrary.org/obo/HAO_0002001,,,,The coeloconic sensillum that is located on the medial surface of the galeo-lacinial complex distal to the base of the lacinial lobe.,,,gustatory papillae|sensilla basiconica|Geschmackskegel,http://purl.obolibrary.org/obo/HAO_0002126,,http://purl.obolibrary.org/obo/HAO_0002126,,,,,HAO:0002141,,,,coeloconic sensillum of the galea,,HAO:0002141,,
http://purl.obolibrary.org/obo/HAO_0000160,axillula,,The area that is located laterally on the mesoscutellum and is limited anteriorly by the scutoscutellar suture and medially by the axillular line.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located laterally on the mesoscutellum and is limited anteriorly by the scutoscutellar suture and medially by the axillular line.,,,parascutellum|axillar pit,http://purl.obolibrary.org/obo/HAO_0000574,,http://purl.obolibrary.org/obo/HAO_0000574,,,,,HAO:0000160,,,,axillula,,HAO:0000160,,
http://purl.obolibrary.org/obo/HAO_0002152,lateral premental face,,"The area of the prementum, that lays parallel and connected via conjunctiva to the medial stipital vall.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area of the prementum, that lays parallel and connected via conjunctiva to the medial stipital vall.",,,,http://purl.obolibrary.org/obo/HAO_0000804,,http://purl.obolibrary.org/obo/HAO_0000804,,,,,HAO:0002152,,,,lateral premental face,,HAO:0002152,,
http://purl.obolibrary.org/obo/HAO_0002163,dorsal sclerite of the first valvifer,,The sclerite of the first valvifer that is located dorsally of the transvalviferal conjunctiva.,false,,,http://purl.obolibrary.org/obo/HAO_0000909,,,,The sclerite of the first valvifer that is located dorsally of the transvalviferal conjunctiva.,,,,http://purl.obolibrary.org/obo/HAO_0000338,,http://purl.obolibrary.org/obo/HAO_0000338,,,,,HAO:0002163,,,,dorsal sclerite of the first valvifer,,HAO:0002163,,
http://purl.obolibrary.org/obo/HAO_0001566,hind wing third axillary muscle,,The thoracic muscle that inserts on the third axillary sclerite of the hind wing.,false,,,http://purl.obolibrary.org/obo/HAO_0001117,,,,The thoracic muscle that inserts on the third axillary sclerite of the hind wing.,,,,,,,,,,,HAO:0001566,,,,hind wing third axillary muscle,,HAO:0001566,,
http://purl.obolibrary.org/obo/HAO_0001555,intrinsic muscle of the mesopleuron,,The mesopleural muscle that arises from the mesopleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0001705,,http://purl.obolibrary.org/obo/HAO_0000566,,The mesopleural muscle that arises from the mesopleuron.,,,pl2-pl2,,,,,,,,HAO:0001555,,,,intrinsic muscle of the mesopleuron,,HAO:0001555,,
http://purl.obolibrary.org/obo/HAO_0000878,proximolateral apodeme of cupula,,The apodeme that is located laterally on the proximal margin of the cupula and corresponds to the site of insertion of the second lateral 9th sterno-cupulal muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000142,,,,The apodeme that is located laterally on the proximal margin of the cupula and corresponds to the site of insertion of the second lateral 9th sterno-cupulal muscle.,,,,http://purl.obolibrary.org/obo/HAO_0000238,,http://purl.obolibrary.org/obo/HAO_0000238,,,,,HAO:0000878,,,,proximolateral apodeme of cupula,,HAO:0000878,,
http://purl.obolibrary.org/obo/HAO_0000889,radicle,,"The area that is located proximally on the scape, is limited distally by a constriction and bears proximally the basal knob.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that is located proximally on the scape, is limited distally by a constriction and bears proximally the basal knob.",,,antennal condyle|radicula|articulatory bulb,http://purl.obolibrary.org/obo/HAO_0000908,,http://purl.obolibrary.org/obo/HAO_0000908,,,,,HAO:0000889,,,,radicle,,HAO:0000889,,
http://purl.obolibrary.org/obo/HAO_0000025,abdominal segment 5,,The abdominal segment that is located between abdominal segment 4 and abdominal segment 6.,false,,,http://purl.obolibrary.org/obo/HAO_0000016,,,,The abdominal segment that is located between abdominal segment 4 and abdominal segment 6.,,,,,,,,,,,HAO:0000025,,,,abdominal segment 5,,HAO:0000025,,
http://purl.obolibrary.org/obo/HAO_0002028,posterior mesoscutellar ridge,,The ridge that delimits posteriorly the pulsatory organ of the mesoscutellum.,false,,,http://purl.obolibrary.org/obo/HAO_0000899,,,,The ridge that delimits posteriorly the pulsatory organ of the mesoscutellum.,,,,http://purl.obolibrary.org/obo/HAO_0000574,,http://purl.obolibrary.org/obo/HAO_0000574,,,,,HAO:0002028,,,,posterior mesoscutellar ridge,,HAO:0002028,,
http://purl.obolibrary.org/obo/HAO_0000036,abdominal sternum 3,,The abdominal sternum that is located on abdominal segment 3.,false,,,http://purl.obolibrary.org/obo/HAO_0001425,,,,The abdominal sternum that is located on abdominal segment 3.,,,sternum 3,http://purl.obolibrary.org/obo/HAO_0000022,,http://purl.obolibrary.org/obo/HAO_0000022,,,,,HAO:0000036,,,,abdominal sternum 3,,HAO:0000036,,
http://purl.obolibrary.org/obo/HAO_0000843,pronotal verricule,,The verricule that is located on the anterosubmedial pronotum.,false,,,http://purl.obolibrary.org/obo/HAO_0001076,,,,The verricule that is located on the anterosubmedial pronotum.,,,,http://purl.obolibrary.org/obo/HAO_0000853,,http://purl.obolibrary.org/obo/HAO_0000853,,,,,HAO:0000843,,,,pronotal verricule,,HAO:0000843,,
http://purl.obolibrary.org/obo/HAO_0000579,mesosterno-procoxal muscle,,The procoxal muscle that arises anteriorly from the mesodiscrimenal lamella and inserts posteriorly on the procoxa.,false,,,http://purl.obolibrary.org/obo/HAO_0001113,,http://purl.obolibrary.org/obo/HAO_0001122|http://purl.obolibrary.org/obo/HAO_0000557,,The procoxal muscle that arises anteriorly from the mesodiscrimenal lamella and inserts posteriorly on the procoxa.,,,prospinasterno-procoxal muscle,,,,,,,,HAO:0000579,,,,mesosterno-procoxal muscle,,HAO:0000579,,
http://purl.obolibrary.org/obo/HAO_0000854,propectus,,The anatomical cluster that is composed of the prosternum and the propleuron.,false,,,http://purl.obolibrary.org/obo/HAO_0000041,,,,The anatomical cluster that is composed of the prosternum and the propleuron.,,,,http://purl.obolibrary.org/obo/HAO_0000874,,http://purl.obolibrary.org/obo/HAO_0000874,,,,,HAO:0000854,,,,propectus,,HAO:0000854,,
http://purl.obolibrary.org/obo/HAO_0000865,propodeal foramen,,The foramen that is located on the metapectal-propodeal complex in which the petiole is positioned.,false,,,http://purl.obolibrary.org/obo/HAO_0000345,,,,The foramen that is located on the metapectal-propodeal complex in which the petiole is positioned.,,,,,,,,,,,HAO:0000865,,,,propodeal foramen,,HAO:0000865,,
http://purl.obolibrary.org/obo/HAO_0001415,lateral coxal condyle of the mesopleuron,,The lateral coxal condyle of the pleuron that is located on the lateral coxal articular process of the mesopleuron and inserts into the lateral mesopectal fossa of the mesocoxa.,false,,,http://purl.obolibrary.org/obo/HAO_0001914,,,,The lateral coxal condyle of the pleuron that is located on the lateral coxal articular process of the mesopleuron and inserts into the lateral mesopectal fossa of the mesocoxa.,,,,http://purl.obolibrary.org/obo/HAO_0001464,,http://purl.obolibrary.org/obo/HAO_0001464,,,,,HAO:0001415,,,,lateral coxal condyle of the mesopleuron,,HAO:0001415,,
http://purl.obolibrary.org/obo/HAO_0002075,cardinal lever,,The process that receives the site of attachment of the cranio-cardinal muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0001341,,,,The process that receives the site of attachment of the cranio-cardinal muscle.,,,,http://purl.obolibrary.org/obo/HAO_0000187,,http://purl.obolibrary.org/obo/HAO_0000187,,,,,HAO:0002075,,,,cardinal lever,,HAO:0002075,,
http://purl.obolibrary.org/obo/HAO_0001118,abdominal muscle,,The muscle that inserts on the abdomen.,false,,,http://purl.obolibrary.org/obo/HAO_0001922,,,,The muscle that inserts on the abdomen.,,,,,,,,,,,HAO:0001118,,,,abdominal muscle,,HAO:0001118,,
http://purl.obolibrary.org/obo/HAO_0000072,cavitated compound organ,,Compound organ that contains one or more macroscopic anatomical spaces.,false,,,http://purl.obolibrary.org/obo/HAO_0000024,,,CARO:0000072,Compound organ that contains one or more macroscopic anatomical spaces.,,,,,,,,,,,HAO:0000072,,,,cavitated compound organ,,HAO:0000072,,
http://purl.obolibrary.org/obo/HAO_0001129,fifth tarsomere of the fore leg,,The tarsomere that is distal to the fouth tarsomere of the fore leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000991,,,,The tarsomere that is distal to the fouth tarsomere of the fore leg.,,,fifth tarsomere of fore leg,http://purl.obolibrary.org/obo/HAO_0001125,,http://purl.obolibrary.org/obo/HAO_0001125,,,,,HAO:0001129,,,,fifth tarsomere of the fore leg,,HAO:0001129,,
http://purl.obolibrary.org/obo/HAO_0001404,lateral metatrochantero-metafemoral articulation,,The articulation that is composed of the femoral articular process of the metatrochanter and the trochanteral fossa of the metafemur.,false,,,http://purl.obolibrary.org/obo/HAO_0000151,,,,The articulation that is composed of the femoral articular process of the metatrochanter and the trochanteral fossa of the metafemur.,,,,http://purl.obolibrary.org/obo/HAO_0000399,,http://purl.obolibrary.org/obo/HAO_0000399,,,,,HAO:0001404,,,,lateral metatrochantero-metafemoral articulation,,HAO:0001404,,
